Address,Latitude,Longitude
20101 U LN,46.447716,-124.0452
718 ELM STREET,46.67696,-123.74706
2025 HENKLE ST,46.67805,-123.71055
2713 344TH LANE,46.55106,-124.03745
585 STATE RT 401,46.270796,-123.819205
363 SOUTH FORK ROAD,46.627693,-123.69299
30111 G STREET,46.520164,-124.05708
32203 DOUGLAS DRIVE,46.53593,-124.033066
25009 Z PLACE,46.48376,-124.03875
27604 R LANE,46.502563,-124.04742
2810 219TH ST,46.46044,-124.03713
907 CRESCENT ST,46.691734,-123.74536
32 VIKING WAY,46.622646,-123.65094
1109 196TH PLACE,46.4441315,-124.0529113
2005 WILLIAMS ST,46.67695,-123.71063
23819 HOPE PLACE,46.47454,-124.03081
2704 240TH PLACE,46.47614,-124.038185
745 BARNHART ST,46.67676,-123.742035
4916 113TH STREET,46.383553,-124.02154
108 QUINCY ST,46.663888,-123.787356
951 STATE ROUTE 4,46.370246,-123.781592
8 HUDZIAK ROAD,46.577457,-123.61923
3687 WILLOW LANE,46.741653,-124.08273
1512 171ST PLACE,46.426006,-124.05259
1603 WASHINGTON AVENUE N,46.362835,-124.051186
35208 I PLACE,46.52084,-124.05502
602 BARNHART STREET,46.67846,-123.742065
853 STATE RT 101,46.27552,-123.94789
3616 102ND ST,46.37542,-124.03049
1500 300TH PLACE,46.51999,-124.050064
1063 SUMMIT AVENUE,46.67219,-123.783844
853 STATE RT 101,46.280334,-123.951272
1101 WASHINGTON AVE,46.34529,-124.05343
18409 SANDRIDGE ROAD,46.43531,-124.023026
810 340TH PL,46.548695,-124.05629
2307 SID SNYDER DRIVE,46.346304,-124.043856
620 ELM STREET,46.67844,-123.747086
15407 SANDRIDGE ROAD,46.413326,-124.02221
71 ELK PRAIRIE ROAD,46.540077,-123.52239
425 ELLIS ST,46.687847,-123.73155
16710 PACIFIC WAY,46.36676,-124.05374
159 NORTH NEMAH ROAD E,46.5152,-123.8697
2508 265TH PLACE,46.49437,-124.03929
1143 CEDAR STREET,46.694168,-123.74062
1957 FOWLER ROAD,46.662758,-123.73163
1180 PAULDING STREET,46.672543,-123.68292
2704 240TH PLACE,46.47614,-124.038185
20813 CRANE PLACE,46.45187,-124.03773
33433 DOUGLAS DRIVE,46.544006,-124.032776
3035 OLDANI ROAD,46.668446,-123.69634
1404 167TH LN,46.422676,-124.053764
25020 SANDRIDGE RD,46.48321,-124.03416
5404 SANDRIDGE ROAD,46.341377,-124.04214
1911 OCEAN BEACH BLVD S,46.339518,-124.056801
150 SOUTH FORK ROAD,46.627693,-123.69299
231 14TH STREET,46.685326,-123.72082
90 RICHTER ROAD,46.62344,-123.66036
2721 STATE ROUTE 6,46.54297,-123.50962
1829 198TH PL,46.446014,-124.046831
20619 BIRCH PLACE,46.451237,-124.03911
811 BIRD AVE,46.674572,-123.71565
958 FOWLER ST,46.673985,-123.73951
289 KNAPPTON ROAD,46.36294,-123.81182
11 ECKY LANE,46.365746,-123.78617
2825 234TH LN,46.470978,-124.0368
31200 N PL,46.52797,-124.05056
805 CALIFORNIA AVE,46.665897,-123.78487
20813 CRANE PLACE,46.45187,-124.03773
337 MONOHON LANDING RD,46.690155,-123.70071
29509 G ST,46.51622,-124.05706
852 FIR STREET,46.68182,-123.74839
222 12TH STREET #2,46.684956,-123.72295
505 11TH STREET,46.688,-123.72404
508 OSTMAN ROAD,46.66867,-123.73932
201 NE 23RD ST,46.368877,-124.052216
1172 STATE ROUTE 4,46.35672,-123.760261
1198 STATE ROUTE 4,46.355582,-123.758032
758 MAY STREET,46.67651,-123.73829
862 SMITH CREEK RD,46.751449,-123.650451
56 NYBERG ROAD,46.346962,-123.810425
750 BALLENTINE STREET,46.676697,-123.74079
1204 GODFREY STREET,46.694874,-123.74426
35008 J PL,46.55734,-124.05385
3818 199TH COURT,46.445213,-124.02776
2615 357TH LANE,46.560802,-124.0357
15813 BIRCH STREET,46.417065,-124.038895
4 MARTIN LANE,46.61594,-123.64437
13406 TEAL LANE,46.39895,-124.02029
1611 208TH PLACE,46.452812,-124.05055
52 NASELLE ROAD,46.37455,-123.802635
1510 208TH PLACE,46.452824,-124.051544
1788 NELSON ROAD,46.665054,-123.69505
6610 SANDRIDGE ROAD,46.35033,-124.03326
3007 247TH PLACE,46.481167,-124.03441
29307 O STREET,46.514366,-124.04967
16105 SANDRIDGE RD,46.419777,-124.021515
30500 K PLACE,46.52331,-124.05342
905 OCEAN BCH BLVD N,46.357475,-124.05496
159 NORTH NEMAH ROAD E,46.5152,-123.8697
4340 WILLAPA ROAD,46.670128,-123.680504
1143 WILLAPA ST,46.69416,-123.74184
1911 OCEAN BEACH BLVD S,46.339518,-124.056801
1504 SE IDAHO ST,46.34246,-124.05254
912 OCEAN AVENUE,46.682293,-123.74492
2133 BUSH AVENUE,46.695114,-123.736046
14 KASANDRA LANE,46.371784,-123.76868
3812 SANDRIDGE ROAD,46.330207,-124.043309
202 8TH STREET,46.684753,-123.72737
1200 302ND ST,46.520676,-124.05228
2710 224TH ST,46.464302,-124.037415
4401 166TH LN,46.422,-124.02272
2209 SID SNYDER DRIVE,46.3458146,-124.0452055
30808 G STREET,46.525585,-124.05743
8 HYLAND-STRINGER ROAD,46.585682,-123.63195
1801 201ST ST,46.447575,-124.048325
705 MAY STREET,46.676983,-123.73827
1212 BELMONT ROAD,46.672073,-123.691444
4208 SANDRIDGE RD,46.333397,-124.044014
1505 KRAUSE RD,46.668003,-123.69036
226 ASH ST,46.68363,-123.74934
226 ASH ST,46.68363,-123.74934
1030 WILLAPA RD,46.673615,-123.66936
7 HOLM LANE,46.396847,-123.83624
488 STATE ROUTE 6,46.657143,-123.68519
23 DOYLE ROAD,46.565113,-123.58881
5501 SCHOOL STREET,46.6764,-123.66522
1909 196TH ST,46.44373,-124.04857
1301 120TH PLACE,46.38893,-124.05511
30700 M PL,46.52428,-124.051254
31 WILSON LANE,46.637173,-123.92368
23716 J PL,46.47486,-124.05519
519 CHERRY ST,46.679256,-123.72102
32811 J PLACE,46.54009,-124.05426
1112 STATE ROUTE 4,46.360534,-123.767122
1406 281ST PLACE,46.505882,-124.05075
2805 228TH PLACE,46.467033,-124.03771
33609 I STREET,46.54553,-124.055435
1483 BLOOMHARDT ROAD,46.667942,-123.71938
1219 LARCH STREET,46.694942,-123.73946
1234 QUINCY STREET,46.67561,-123.781624
32101 G STREET,46.534687,-124.05788
31200 N PL,46.52797,-124.05056
33007 I STREET,46.540977,-124.05554
321 11TH STREET,46.685913,-123.724014
2723 NORTH RIVER ROAD,46.775276,-123.501976
52 UPPER NASELLE ROAD,46.367725,-123.770386
4119 142ND LN,46.40493,-124.02632
942 BALLENTINE STREET,46.673936,-123.741116
1092 STATE ROUTE 4,46.3625471,-123.7678862
30205 M PLACE,46.520767,-124.051735
11313 PACIFIC HIGHWAY,46.3496271,-124.054848
1904 320TH PLACE,46.534058,-124.04522
340 PARPALA ROAD,46.386234,-123.84281
730 WILLAPA AVENUE,46.660337,-123.821813
2742 STATE ROUTE 6,46.542366,-123.50649
23409 PACIFIC WAY,46.472145,-124.05231
34206 J PLACE,46.55024,-124.05436
504 12TH ST,46.687996,-123.722984
233 25TH ST NW,46.369871,-124.058889
48 UPPER NASELLE RD,46.367596,-123.77097
514 MC KINLEY STREET,46.672287,-123.73936
2002 179TH LN,46.431778,-124.04559
92 BIGHILL ROAD,46.374496,-123.744446
722 DURYEA STREET,46.6866,-123.72824
19409 K PLACE,46.443046,-124.056003
1029 WILLAPA ROAD,46.67355,-123.669334
843 MUELLER ST,46.67594,-123.70732
669 WARD CREEK RD,46.726234,-123.642
1201 187TH PLACE,46.437756,-124.05447
1313 TOWER AVENUE,46.687515,-123.72212
697 WARD CREEK ROAD,46.72783,-123.641975
1319 LACKIE ROAD,46.668972,-123.68802
41 HANEN ROAD,46.56079,-123.61375
28409 U STREET,46.507904,-124.043785
818 WYOMING STREET,46.670475,-123.78458
26109 Z STREET,46.49059,-124.03906
27707 Q LANE,46.502182,-124.04838
2257 BUSH AVENUE,46.695374,-123.73409
2025 HENKLE ST,46.67805,-123.71055
239 25TH STREET NW,46.370149,-124.060935
27813 L PL,46.50372,-124.05294
1321 STATE ROUTE 4,46.35475,-123.742424
3687 WILLOW LANE,46.741653,-124.08273
1357 SALMON CREEK ROAD,46.4122,-123.66157
13220 SANDRIDGE ROAD,46.4004,-124.02356
23812 J PLACE,46.513123,-124.05483
844 SEELEY ST,46.6755,-123.74329
29 HOLTZ ROAD,46.611534,-123.906876
1212 FOWLER STREET,46.67068,-123.739174
52 NASELLE ROAD,46.37455,-123.802635
2209 SID SNYDER DRIVE,46.3458146,-124.0452055
38 HYLAND STRINGER RD,46.5888,-123.63211
341 JOE ROCKY ROAD,46.662804,-123.73284
33200 J PL,46.542446,-124.054214
2133 BUSH AVENUE,46.695114,-123.736046
7484 US HIGHWAY 101,46.666622,-123.91886
237 14TH STREET,46.68535,-123.72082
15003 BIRCH ST,46.41018,-124.03916
30205 X PLACE,46.52054,-124.03907
263 JOE ROCKEY ROAD,46.662807,-123.73349
30408 J PL,46.52259,-124.05433
5 MARTIN LN,46.615913,-123.64444
504 12TH ST,46.687996,-123.722984
2625 OLDANI RD,46.66844,-123.69793
111 RICHTER RD,46.62379,-123.65761
1140 FOWLER STREET,46.67167,-123.73898
706 BRADFORD STREET,46.677063,-123.74582
1211 WILLAPA ST,46.69477,-123.741844
1105 WILLAPA STREET,46.69384,-123.74184
810 340TH PL,46.548695,-124.05629
32203 DOUGLAS DRIVE,46.53593,-124.033066
24516 Y LANE,46.47956,-124.04012
1211 PARK AVENUE,46.693413,-123.74769
1904 222ND PLACE,46.463013,-124.0462
1011 POPLAR LANE,46.67337,-123.74894
31211 N PLACE,46.528632,-124.050861
276 STATE RT 6,46.672306,-123.69948
24424 SANDRIDGE ROAD,46.478252,-124.03122
142 SOUTH FORK ROAD,46.633033,-123.673104
321 12TH STREET,46.685932,-123.722946
375 MONOHON LANDING ROAD,46.69052,-123.69655
1217 GODFREY ST,46.694824,-123.74425
20619 BIRCH PLACE,46.451237,-124.03911
374 WEAVER AVENUE,46.66992,-123.73745
807 355TH PLACE,46.55941,-124.05637
289 N NEMAH RD,46.511765,-123.85395
800 TAFT AVENUE,46.671043,-123.74198
5 TORPPA ROAD,46.37403,-123.80231
3800 102ND ST,46.375416,-124.028946
19308 SANDRIDGE ROAD,46.441906,-124.02445
57 BUTZ RD,46.647747,-123.64042
22002 BIRCH PL,46.46162,-124.037964
1000 COLE AVENUE,46.674603,-123.68637
844 SEELEY ST,46.6755,-123.74329
1313 280TH PL,46.505207,-124.05264
30205 M PLACE,46.520767,-124.051735
24211 GILE PLACE,46.477688,-124.031586
828 MAY STREET,46.67553,-123.73828
24207 BIRCH PL,46.477486,-124.03691
4916 113TH STREET,46.383553,-124.02154
4201 TRESIZE ROAD,46.67935,-123.68292
537 OSTMAN ROAD,46.66868,-123.73986
20217 P PL,46.448177,-124.05002
818 WYOMING STREET,46.670475,-123.78458
75 HYLAND STRINGER RD,46.58877,-123.63631
5409 SCHOOL ST,46.67641,-123.66626
1519 222ND PLACE,46.463104,-124.051025
19408 K PL,46.442593,-124.05568
1119 GODFREY ST,46.69393,-123.74424
1481 PACIFIC AVENUE,46.677727,-123.71841
568 FOWLER ST,46.67907,-123.73955
3267 SMITH ANDERSON ROAD,46.75506,-124.066635
1368 STATE ROUTE 401,46.319424,-123.80056
8 APPELO LANE,46.36416,-123.77117
18 LESHOWITZ LANE,46.369064,-123.765915
862 SMITH CREEK RD,46.751449,-123.650451
3812 SANDRIDGE ROAD,46.330207,-124.043309
3739 STATE RT 105,46.7398473,-124.0775671
2625 OLDANI RD,46.66844,-123.69793
1210 DURYEA STREET,46.686665,-123.722786
29612 K PLACE,46.51681,-124.053535
501 SHOREVIEW DR S #403,46.34808,-124.05819
402 28TH STREET NW,46.37423,-124.05817
2591 NORTH RIVER ROAD,46.775684,-123.52073
34409 J PL,46.55145,-124.054
123 TRAP CREEK LANE,46.547203,-123.61614
21403 PACIFIC WAY,46.457077,-124.05296
21014 BIRCH PLACE,46.454765,-124.03726
5 TORPPA ROAD,46.37403,-123.80231
1213 HENKLE ST,46.68198,-123.729965
2705 SEA CREST AVE,46.3730038,-124.0543693
1010 202ND LANE,46.448452,-124.05475
1710 S 7TH ST,46.347388,-124.050235
907 CRESCENT ST,46.691734,-123.74536
374 WEAVER AVENUE,46.66992,-123.73745
33007 I STREET,46.540977,-124.05554
20524 CRANE PLACE,46.45045,-124.037735
4916 113TH STREET,46.383553,-124.02154
33701 J PL,46.545605,-124.05418
1211 LARCH ST,46.694874,-123.73946
1601 WASHINGTON AVENUE N,46.362816,-124.051186
930 DIVISION STREET,46.6747398,-123.7143611
429 3RD ST,46.68699,-123.733345
5501 SCHOOL STREET,46.6764,-123.66522
19407 K PLACE,46.442879,-124.056003
1120 WILLAPA STREET,46.693974,-123.74185
24908 PARK AVENUE,46.48301,-124.05136
169 N VALLEY ROAD,46.37373,-123.76675
35415 G STREET,46.558983,-124.0589
20211 CRANE PLACE,46.448475,-124.03771
28218 W LANE,46.507153,-124.04147
1915 195TH ST,46.44326,-124.04734
2818 228TH LANE,46.466965,-124.0376
2001 HARVARD STREET,46.67546,-123.71068
10 KOVEN ROAD,46.367306,-123.81674
1140 FOWLER STREET,46.67167,-123.73898
28218 W LANE,46.507153,-124.04147
1410 48TH PL #A-14,46.336994,-124.052021
20601 BIRCH PL,46.45111,-124.039085
3900 199TH CT,46.44437,-124.02793
21310 BIRCH PL,46.456333,-124.037834
1428 232ND LN,46.47041,-124.053314
41 RUE CREEK ROAD,46.621906,-123.64842
803 FOWLER ROAD,46.675972,-123.7395
3302 ROMANE RD,46.669193,-123.69435
1112 WASHINGTON AVENUE N,46.360535,-124.05204
1507 OCEAN BEACH BLVD N,46.361095,-124.05475
15603 SANDRIDGE ROAD,46.41406,-124.02213
28617 X LANE,46.50951,-124.040344
1717 KRAUSE ROAD,46.666283,-123.69033
31307 SANDRIDGE ROAD,46.52935,-124.03069
811 DURYEA STREET,46.686615,-123.72719
23829 ISLE PLACE,46.474632,-124.029884
710 FOWLER STREET,46.677116,-123.739525
169 N VALLEY ROAD,46.37373,-123.76675
2825 234TH LN,46.470978,-124.0368
142 S VALLEY RD,46.367207,-123.798454
703 BRADFORD ST,46.677105,-123.74581
6819 ORETELIUS DRIVE,46.318817,-124.00776
1335 MORRIS AVE,46.678562,-123.720566
1305 PARK AVE,46.693684,-123.74649
5650 US HWY 101,46.511112,-123.885994
2610 SEA CREST AVE N,46.371774,-124.054167
33701 J PL,46.545605,-124.05418
4103 180TH PLACE,46.43246,-124.02486
29001 H STREET,46.5132,-124.056725
27012 N PLACE,46.4984853,-124.0505495
443 MONOHON LANDING ROAD,46.69128,-123.68773
1029 WILLAPA ROAD,46.67355,-123.669334
55 GILES LN,46.693638,-123.85282
2053 301ST LANE,46.52055,-124.0511
340 PARPALA ROAD,46.386234,-123.84281
803 FOWLER ROAD,46.675972,-123.7395
30 MEADOW LANE,46.74016,-123.7341
550 FOWLER ST,46.679306,-123.739555
309 9TH STREET SE,46.3465583,-124.0526346
2003 CRANBERRRY ROAD,46.39523,-124.04656
30006 G ST,46.52058,-124.057076
2713 344TH LANE,46.55106,-124.03745
835 BALLENTINE STREET,46.67559,-123.74077
1210 DURYEA STREET,46.686665,-123.722786
2034 HARVARD STREET,46.675465,-123.710304
32 SWARTZ LANE,46.663948,-123.76996
697 WARD CREEK ROAD,46.72783,-123.641975
5501 SANDRIDGE ROAD,46.34239,-124.0419
1155 PAULDING STREET,46.672886,-123.682915
790 STATE ROUTE 4,46.376186,-123.79993
10430 US HWY 101,46.761677,-123.754456
1204 GODFREY STREET,46.694874,-123.74426
1504 196TH STREET,46.443764,-124.05193
1205 201ST LANE,46.447803,-124.053215
24207 BIRCH PL,46.477486,-124.03691
5240 SCHOOL ST,46.676407,-123.66797
375 MONOHON LANDING ROAD,46.69052,-123.69655
2417 275TH PLACE,46.501236,-124.041565
555 MUELLER STREET,46.677654,-123.707375
703 BRADFORD ST,46.677105,-123.74581
1410 275TH PL,46.50175,-124.0516
1805 PARK AVENUE,46.693737,-123.7405
501 SHOREVIEW DR S APT 308,46.34808,-124.05819
35708 G STREET,46.5606,-124.05918
301 STATE ROUTE 105,46.682457,-123.778946
2005 WILLIAMS ST,46.67695,-123.71063
2504 242ND LANE,46.477505,-124.04
33705 J PL,46.54562,-124.05418
10515 PACIFIC WAY,46.379265,-124.053055
27011 VERNON AVENUE,46.498074,-124.04979
1253 QUINCY,46.67607,-123.78108
820 CALIFORNIA STREET,46.665894,-123.78462
23829 ISLE PLACE,46.474632,-124.029884
1305 145TH PL,46.40738,-124.05429
337 MONOHON LANDING RD,46.690155,-123.70071
34 BAY LANE,46.59672,-123.928215
30510 SANDRIDGE RD,46.522846,-124.03073
13406 TEAL LANE,46.39895,-124.02029
27904 J LANE,46.503864,-124.05594
32110 K PLACE,46.536858,-124.05302
1143 CEDAR STREET,46.694168,-123.74062
2204 SID SNYDER DRIVE,46.345202,-124.045777
201 NE 23RD ST,46.368877,-124.052216
158 S FORK ROAD,46.63245,-123.67049
1317 PAULDING STREET,46.67115,-123.68271
1808 PARK AVENUE,46.693726,-123.740456
29007 N STREET,46.512524,-124.050804
289 KNAPPTON ROAD,46.36294,-123.81182
2005 WILLIAMS ST,46.67695,-123.71063
819 BALLENTINE STREET,46.675766,-123.74077
28707 SANDRIDGE ROAD,46.50972,-124.031364
1337 LARCH STREET,46.696186,-123.739456
53 STAUFFER ROAD,46.598316,-123.62409
20401 BIRCH LN,46.44874,-124.03903
2380 STATE ROUTE 6,46.67573,-123.705315
829 CROSSING STREET,46.677,-123.7034
1420 48TH PLACE UNIT #B-4,46.336424,-124.05167
2805 228TH PLACE,46.467033,-124.03771
5 TORPPA ROAD,46.37403,-123.80231
1010 WILLAPA FIRST,46.673839,-123.668618
240 STRINGTOWN ROAD,46.319412,-124.00893
745 BARNHART STREET,46.67676,-123.742035
1211 WILLAPA ST,46.69477,-123.741844
320 10TH STREET NE,46.3459223,-124.0527157
602 BARNHART STREET,46.67846,-123.742065
2601 250TH ST,46.482944,-124.039856
820 CALIFORNIA STREET,46.665894,-123.78462
2014 JOE JOHNS ROAD,46.512096,-124.04399
2404 HUNT ST,46.67358,-123.702995
263 RAYMOND SOUTH BEND RD,46.666243,-123.768762
29408 O STREET,46.514576,-124.049644
22002 BIRCH PL,46.46162,-124.037964
1203 QUINAULT ST,46.6768177,-123.719811
955 STATE ROUTE 4,46.369886,-123.78125
23409 PACIFIC WAY,46.472145,-124.05231
13402 T LN,46.3990108,-124.0476654
501 SHOREVIEW DR S #403,46.34808,-124.05819
1120 WILLAPA STREET,46.693974,-123.74185
2605 NORTH RIVER RD,46.77565,-123.51925
3720 RICHARDSON STREET,46.6756,-123.68848
5660 CENTRAL STREET,46.67214,-123.661995
1305 198TH PL,46.445892,-124.054054
819 BALLENTINE STREET,46.675766,-123.74077
1140 DEAL STREET,46.673103,-123.68416
1125 SHERMAN AVENUE,46.684002,-123.74841
456 RUE CREEK ROAD,46.617027,-123.68175
735 FOWLER STREET,46.676865,-123.73951
26812 K LANE,46.49937,-124.05371
28440 Z LANE,46.508266,-124.03865
17 GOLDAU ROAD,46.587757,-123.62177
951 STATE ROUTE 4,46.370246,-123.781592
1002 BARNHART,46.673607,-123.742004
1302 DURYEA STREET,46.68667,-123.72181
8 HYLAND-STRINGER ROAD,46.585682,-123.63195
23812 J PLACE,46.513123,-124.05483
942 FOWLER STREET,46.674156,-123.7395
269 ELK CREEK ROAD,46.716133,-123.708381
140 KNAPPTON ROAD,46.350296,-123.81292
25006 Z PL,46.483757,-124.038734
488 STATE ROUTE 6,46.657143,-123.68519
1140 DEAL STREET,46.673103,-123.68416
6885 US HWY 101,46.61744,-123.91548
19408 K PL,46.442593,-124.05568
2204 SID SNYDER DRIVE,46.345202,-124.045777
28533 W LN,46.50883,-124.041435
3105 318TH STREET,46.53417,-124.03222
955 STATE ROUTE 4,46.369886,-123.78125
20807 CRANE PL,46.451862,-124.03773
29012 S LANE,46.512383,-124.04584
2906 217TH STREET,46.45876,-124.03726
1305 PARK AVE,46.693684,-123.74649
32 SWARTZ LANE,46.663948,-123.76996
1504 SE IDAHO ST,46.34246,-124.05254
482 RUE CREEK RD,46.618997,-123.680962
2725 234TH LANE,46.471,-124.037895
23716 J PL,46.47486,-124.05519
2102 229TH PL,46.467983,-124.04485
29920 W PL,46.519108,-124.041565
13220 SANDRIDGE ROAD,46.4004,-124.02356
1514 198TH ST,46.445385,-124.05208
20716 CRANE PLACE,46.452133,-124.0364
35 MAPLE LEAF STREET,46.626293,-123.65368
18 LESHOWITZ LANE,46.369064,-123.765915
1043 HOWARD STREET,46.693512,-123.74662
56 NYBERG ROAD,46.346962,-123.810425
90 RICHTER ROAD,46.62344,-123.66036
4201 TRESIZE ROAD,46.67935,-123.68292
1201 187TH PLACE,46.437756,-124.05447
4014 L PL,46.331795,-124.05587
1500 300TH PLACE,46.51999,-124.050064
756 WILLAPA FOURTH STREET,46.67882,-123.66526
1104 WILLAPA STREET,46.69384,-123.74185
2100 285TH LANE,46.508507,-124.043724
1002 BARNHART,46.673607,-123.742004
654 MILL CREEK ROAD,46.62527,-123.59634
32110 K PLACE,46.536858,-124.05302
471 SOUTH FORK RD,46.656696,-123.7239
1815 GARFIELD ST,46.69292,-123.740234
1122 DURYEA ST,46.68664,-123.723755
3721 TAMERACK ST,46.73979,-124.0809
750 BALLENTINE STREET,46.676697,-123.74079
2304 265TH PL,46.49421,-124.041664
790 GARDEN STREET,46.677666,-123.70548
27525 Q LN,46.50151,-124.048355
3739 STATE RT 105,46.7398473,-124.0775671
1305 145TH PL,46.40738,-124.05429
38 HYLAND STRINGER RD,46.5888,-123.63211
22416 S PLACE,46.4649464,-124.046464
29318 S LANE,46.514668,-124.04576
3204 113TH LANE,46.383907,-124.03442
14 AIRPORT ROAD,46.68307,-123.77798
28909 V LN,46.51149,-124.042465
19405 K PLACE,46.442665,-124.056009
2827 231ST LANE,46.46892,-124.03748
1107 LAKE STREET,46.6727,-123.71686
1198 STATE ROUTE 4,46.355582,-123.758032
1242 MILL STREET,46.695072,-123.73711
716 PLUM STREET,46.676308,-123.71971
7484 US HIGHWAY 101,46.666622,-123.91886
23804 K PL,46.47508,-124.055534
1112 GODFREY ST,46.693882,-123.74425
1235 FOWLER ROAD,46.66956,-123.739395
33410 G STREET,46.544064,-124.05838
32210 N PLACE,46.535812,-124.050014
697 WARD CREEK ROAD,46.72783,-123.641975
19308 SANDRIDGE ROAD,46.441906,-124.02445
27011 VERNON AVENUE,46.498074,-124.04979
1501 LARCH ST,46.698586,-123.73952
812 WYOMING ST,46.670475,-123.78467
4012 155TH ST,46.413853,-124.022385
233 25TH ST NW,46.369871,-124.058889
1107 SALMON CREEK ROAD,46.407071,-123.677273
844 BALLENTINE STREET,46.67548,-123.74078
1303 UDELL-HANSEN RD,46.76508,-124.07192
1155 PAULDING STREET,46.672886,-123.682915
521 BALLENTINE ST,46.679756,-123.740814
2879 STATE ROUTE 6,46.541103,-123.4989
20401 BIRCH LN,46.44874,-124.03903
1102 SUMMIT AVENUE,46.6832,-123.74756
727 WILLAPA SECOND STREET,46.676964,-123.66528
385 MONOHON LANDING ROAD,46.690704,-123.69438
2745 EMERSON AVENUE,46.542545,-123.50451
160 NORTH NEMAH ROAD,46.515846,-123.87113
26607 VERNON AVENUE,46.49537,-124.04989
121 ALEXANDER ROAD,46.65747,-123.65972
1112 STATE ROUTE 4,46.360534,-123.767122
315 12TH STREET,46.685883,-123.722946
23716 J PL,46.47486,-124.05519
1414 194TH PL,46.4430635,-124.0520469
719 MAIN STREET,46.674835,-123.7817999
1235 MILL STREET,46.695072,-123.73709
2371 KELSEY STREET,46.675533,-123.70392
994 SALMON CREEK ROAD,46.398525,-123.674705
305 14TH STREET,46.685623,-123.72083
1145 DEAL STREET,46.673065,-123.68414
36 OVERMEYER ROAD,46.696938,-123.70673
34206 J PLACE,46.55024,-124.05436
301 STATE ROUTE 105,46.682457,-123.778946
803 FOWLER ROAD,46.675972,-123.7395
904 WILLAPA RD,46.674908,-123.66942
2610 SEA CREST AVE N,46.371774,-124.054167
102 RAFF ROAD,46.38315,-123.73018
22306 BIRCH PLACE,46.463913,-124.037224
24908 PARK AVENUE,46.48301,-124.05136
3303 102ND PLACE,46.375416,-124.03216
5 NYBERG ROAD,46.346878,-123.81273
56 NYBERG ROAD,46.346962,-123.810425
1212 BELMONT ROAD,46.672073,-123.691444
800 TAFT AVENUE,46.671043,-123.74198
668 COLE AVE,46.677677,-123.685356
28811 SANDRIDGE ROAD,46.511158,-124.029655
1805 PARK AVENUE,46.693737,-123.7405
2504 242ND LANE,46.477505,-124.04
2827 233RD LANE,46.47033,-124.03743
1308 FOWLER,46.669346,-123.739728
2610 240TH PLACE,46.476143,-124.03875
2403 265TH PLACE,46.494213,-124.04123
46 FAIRLEY STREET,46.56416,-123.554306
743 ELM STREET,46.676712,-123.74705
2620 245TH STREET,46.479275,-124.039246
27813 L PL,46.50372,-124.05294
23829 ISLE PLACE,46.474632,-124.029884
7207 CAPT GRAY DR,46.316505,-124.00326
85 ALEXANDER ROAD,46.65854,-123.66176
1608 OREGON AVE N,46.3629,-124.052666
1092 STATE ROUTE 4,46.3625471,-123.7678862
24718 P STREET,46.481445,-124.0499
6933 US HIGHWAY 101,46.620434,-123.91888
2718 232ND LN,46.47007,-124.04369
237 14TH STREET,46.68535,-123.72082
1335 MORRIS AVE,46.678562,-123.720566
5501 SANDRIDGE ROAD,46.34239,-124.0419
1824 198TH PL,46.445827,-124.04726
1209 201ST LN,46.447803,-124.053185
819 BALLENTINE STREET,46.675766,-123.74077
33304 J PL,46.543076,-124.05421
2980 272ND ST,46.49894,-124.03522
802 COMMERCIAL STREET,46.685623,-123.72725
18901 SANDRIDGE ROAD,46.438763,-124.023766
2740 HEATHER RD,46.77491,-124.07765
14405 BIRCH STREET,46.406006,-124.03904
19409 K PLACE,46.443046,-124.056003
30808 G STREET,46.525585,-124.05743
1810 229TH PLACE,46.468155,-124.047455
948 COLE AVENUE,46.6748,-123.687164
1500 300TH PLACE,46.51999,-124.050064
527 MCKINLEY AVE,46.672287,-123.74017
3437 DOUGLAS STREET,46.7493,-124.08537
21006 BIRCH PL,46.454727,-124.037285
161 UPPER NASELLE ROAD,46.37134,-123.757904
964 STATE ROUTE 4,46.675518,-123.76342
2404 HUNT ST,46.67358,-123.702995
2906 217TH STREET,46.45876,-124.03726
948 COLE AVENUE,46.6748,-123.687164
920 CLAY AVE,46.674812,-123.71809
514 12TH STREET,46.688026,-123.722984
5650 US HWY 101,46.511112,-123.885994
806 WASHINGTON AVE S,46.34652,-124.052704
30808 G STREET,46.525585,-124.05743
20303 PACIFIC WAY,46.4491919,-124.053167
1337 LARCH STREET,46.696186,-123.739456
1811 226TH PLACE,46.46587,-124.047134
420 12TH STREET,46.687107,-123.72298
1313 280TH PL,46.505207,-124.05264
631 STATE ROUTE 6,46.650143,-123.67285
311 PIONEER ROAD EAST,46.367542,-124.05044
33803 T PL,46.512287,-124.0448
31007 SANDRIDGE RD,46.526478,-124.03074
921 BIRD AVENUE,46.67446,-123.71565
30408 J PL,46.52259,-124.05433
311 11TH STREET,46.685833,-123.72401
6808 ORTELIUS DRIVE,46.318687,-124.00789
1107 LAKE STREET,46.6727,-123.71686
101 ELKHORN RD,46.778465,-123.72841
829 BALLENTINE ST,46.675655,-123.74077
24108 GILE PLACE,46.47712,-124.03112
30111 G STREET,46.520164,-124.05708
7601 US HWY 101,46.67748,-123.91489
812 FOWLER STREET,46.67586,-123.73952
136 WILSON LANE,46.639034,-123.934395
